x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50
-2.2,0.65366642881296,0.34633354470120997,84.483745782016,19.461323427001002,84.483745782016,0.65366642881296,0.20574944007905438,0.9838035775518128,1.3853341788048399,3.16374558660241,4.840000000000001,21.159999999999997,88.36000000000001,4.840000000000001,16.81,23.4256,23.4256,93.7024,220.2256,0.4096,113.379904,113.379904,113.379904,453.519616,725.9791359999999,6.4e-05,5489.031743999999,165.07110400000002,33.732864,234.94758399999998,4.840000000000001,2.2000000076560897,9.84000045000625,0.2135944999201225,60.839999999999996,121.0,4.840000000000001,0.0483979276221841,16.25302208311369,22328.876612250006,23.080801728052894,16.85717977790016,0.6216649612307288,9.5741058589696e-05,116.39080444084898,9.554543736806249,9.554543736806249,0.0565966621742809,0.65366642881296,0.30815255220201
-2.1,0.7451304164557968,0.25486958468521,83.48093150409998,20.206409483716,83.48093150409998,0.7451304164557968,0.24757694979810252,0.9113141410700625,1.01947833874084,3.28602485740816,4.41,18.49,84.63999999999999,4.41,16.4025,19.4481,19.4481,77.7924,207.6481,0.6561000000000001,85.76612099999998,85.76612099999998,85.76612099999998,343.06448399999994,519.0650890000001,1e-06,4750.104241000001,129.07232100000002,23.532201,171.112561,4.41,2.10000007356129,9.41000042924176,0.37007731226404,62.410000000000004,110.25,4.41,0.12842423328509292,12.57972356024836,21583.9702122256,21.451762097062087,15.583364170928999,0.5504710164862756,9.592868467376099e-05,115.38923199584399,9.269117253006248,9.269117253006248,0.0474777690887236,0.7451304164557968,0.2339393194191076
-2.0,0.82682176164676,0.17317819244198562,82.64088103420899,21.01171015915024,82.64088103420899,0.82682176164676,0.29192657538529,0.5727500240062501,0.6927128030596901,3.30728704658704,4.0,16.0,81.0,4.0,16.0,16.0,16.0,64.0,196.0,1.0,64.0,64.0,64.0,256.0,361.0,2.8012780500636106e-76,4096.0,100.0,16.0,121.0,4.0,1.99999982358225,9.0,0.54187147660864,64.0,100.0,4.0,0.24319751428036,9.552441943506249,20856.024380822495,19.843893258552253,14.37870733978756,0.48045304086783996,9.611688658208399e-05,114.34339276360899,8.974412013263288,8.974412013263288,0.035796874608384405,0.82682176164676,0.1634092903927225
-1.9,0.8954838792600099,0.10451614607078491,81.96947463630026,21.87162203615236,81.96947463630026,0.8954838792600099,0.33835522882561003,0.2038213324523776,0.4180645972147225,3.23269684008804,3.61,13.690000000000001,77.44000000000001,3.61,15.602500000000001,13.0321,13.0321,52.1284,185.23209999999997,1.4641,47.045881,47.045881,47.045881,188.183524,242.642929,1e-06,3518.743761,76.72008100000001,10.556001,82.42824100000001,3.61,1.9000000683440101,8.610000292112039,0.7086002016419236,65.61,90.25,3.61,0.38814208311025,7.095297157260011,20145.058810224098,18.2598109225,13.237629289038091,0.41197639043397694,9.630561639930624e-05,113.24905655731601,8.669721024721,8.669721024721,0.023398129082380897,0.8954838792600099,0.1009252968262564
-1.8,0.9483791480257601,0.0516207897003681,81.47143797940902,22.779600748804,81.47143797940902,0.9483791480257601,0.3863989921,0.009652785436988099,0.2064831588014724,3.0727488603056403,3.24,11.559999999999999,73.96,3.24,15.209999999999999,10.497600000000002,10.497600000000002,41.99040000000001,175.29760000000002,2.0736,34.012223999999996,34.012223999999996,34.012223999999996,136.04889599999998,156.15001600000002,6.4e-05,3010.936384,58.247423999999995,6.718464,53.465344,3.24,1.80000003622464,8.2399998916,0.8505023628609226,67.24,81.0,3.24,0.5574795026702499,5.135446700025761,19451.1026651841,16.702944512236964,12.154977987201,0.34549320469689,9.649492425148898e-05,112.10123355736901,8.35424914223524,8.35424914223524,0.012239021238612102,0.9483791480257601,0.05073864370576
-1.7,0.98339907555904,0.01660090518025,81.15009947222501,23.72815785364249,81.15009947222501,0.98339907555904,0.4355777714835856,0.0619745042513041,0.066403620721,2.84202346323204,2.8899999999999997,9.610000000000001,70.56,2.8899999999999997,14.822500000000002,8.3521,8.3521,33.4084,166.15210000000002,2.8560999999999996,24.137569000000003,24.137569000000003,24.137569000000003,96.55027600000001,94.84812100000002,0.0007289999999999999,2565.726409,43.73176900000001,4.092529000000001,32.41024899999999,2.8899999999999997,1.7000000494402498,7.89000010652736,0.9507496090832099,68.89000000000001,72.25,2.8899999999999997,0.74445887009209,3.60367653155904,18774.162514945605,15.17750930972329,11.12607859273729,0.28156635031062754,9.6684762131281e-05,110.894126074384,8.027097603296891,8.027097603296891,0.0040813290006784,0.98339907555904,0.01650924323689
-1.6,0.99914738181696,0.0008526120850284839,81.00766818147598,24.70885661664016,81.00766818147598,0.99914738181696,0.48540022582489,0.3017914104447025,0.0034104483401139357,2.5578174253968395,2.5600000000000005,7.839999999999999,67.24,2.5600000000000005,14.44,6.5536,6.5536,26.2144,157.7536,3.8415999999999997,16.777216,16.777216,16.777216,67.108864,53.114944,0.004096,2176.7823359999998,32.444416,2.359296,17.774656,2.5600000000000005,1.5999998379209996,7.55999935675209,0.9974436358409999,70.56,64.0,2.5600000000000005,0.94162589395081,2.4349305498169604,18114.252756640002,13.688423845369002,10.14677443416004,0.22090341221317691,9.687519995040001e-05,109.62098376001599,7.68724809936769,7.68724809936769,0.00021297129298329602,0.99914738181696,0.0008523698629998759
-1.5,0.994996275025,0.00500375146384,81.04509627502499,25.712377779758757,81.04509627502499,0.994996275025,0.5353685878480996,0.60539790455824,0.02001500585536,2.23874161880625,2.25,6.25,64.0,2.25,14.0625,5.0625,5.0625,20.25,150.0625,5.0625,11.390625,11.390625,11.390625,45.5625,26.265625,0.015625,1838.265625,23.765625,1.265625,8.265625,2.25,1.5000000700760099,7.24999998078976,0.9850388813265626,72.25,56.25,2.25,1.1411200331168398,1.56876902552601,17471.3567741476,12.24123476850576,9.21346314493969,0.16440194731801003,9.7066179815089e-05,108.273701866225,7.33353642733009,7.33353642733009,0.0012446783999999998,0.994996275025,0.0049954121959328995
-1.4,0.971111170357073,0.028888828679779596,81.2621117025,26.728558781088996,81.2621117025,0.971111170357073,0.5849835909008401,0.8560164122534025,0.11555532831649001,1.9033778331961597,1.9599999999999997,4.840000000000001,60.839999999999996,1.9599999999999997,13.690000000000001,3.8415999999999997,3.8415999999999997,15.366399999999999,143.04160000000002,6.5536,7.529536000000001,7.529536000000001,7.529536000000001,30.118144000000004,10.445824000000002,0.046655999999999996,1544.8044160000002,17.172736,0.6146560000000001,2.768896,1.9599999999999997,1.400000102656,6.96000004403344,0.9150087554088101,73.96,49.0,1.9599999999999997,1.33498798172224,0.9497481897750624,16845.4544832016,10.842036608535038,8.323129795272251,0.11321356829061759,9.7257722496489e-05,106.84266374325624,6.96462396049476,6.96462396049476,0.0070135667087615995,0.971111170357073,0.028611712351000903
-1.3,0.9284444047872401,0.07155561870139242,81.65728401936398,27.746545715000998,81.65728401936398,0.9284444047872401,0.63374941662244,0.9858576581833226,0.28622247480556967,1.56907089377536,1.6900000000000002,3.61,57.76,1.6900000000000002,13.3225,2.8560999999999996,2.8560999999999996,11.424399999999999,136.65609999999998,8.3521,4.826809,4.826809,4.826809,19.307236,2.531281,0.11764900000000002,1291.4679689999998,12.229009,0.257049,0.332929,1.6900000000000002,1.30000017080025,6.69000035551225,0.7956686384067599,75.68999999999998,42.25,1.6900000000000002,1.5155013372490003,0.52771768878724,16236.493506249999,9.497361804841,7.473385782000361,0.06883501017263291,9.7449829102224e-05,105.316114868496,6.578964911570489,6.578964911570489,0.016608853260115602,0.9284444047872401,0.06986508883200249
-1.2,0.8686968839288101,0.1313031534793729,82.22791669752101,28.754879030277763,82.22791669752101,0.8686968839288101,0.6811788526273599,0.9829896796138896,0.5252125994231809,1.2509236918089999,1.44,2.5600000000000005,54.760000000000005,1.44,12.96,2.0736,2.0736,8.2944,130.87359999999998,10.497600000000002,2.9859839999999997,2.9859839999999997,2.9859839999999997,11.943935999999999,0.033856,0.262144,1073.741824,8.573184,0.08294399999999999,0.15366400000000002,1.44,1.2000001862030398,6.439999451397161,0.6411780616224024,77.44000000000001,36.0,1.44,1.67546333472961,0.25802427592881005,15644.417028590738,8.21406777438025,6.662485030041001,0.0332411512408336,9.7642520504929e-05,103.67968131168398,6.174761307704889,6.174761307704889,0.028515658409640002,0.8686968839288101,0.12565598532481442
-1.1,0.7942505228698756,0.20574944007905438,82.97009169926399,29.741709331216,82.97009169926399,0.7942505228698756,0.72679802310025,0.875377299456,0.822997742172373,0.96104318364961,1.2100000000000002,1.6900000000000002,51.84,1.2100000000000002,12.6025,1.4641,1.4641,5.8564,125.66410000000002,13.0321,1.771561,1.771561,1.771561,7.086244,1.0140489999999998,0.5314409999999999,887.503681,5.9097610000000005,0.014641,1.5600010000000002,1.2100000000000002,1.09999989895744,6.2100002049638405,0.4698525875090437,79.21000000000001,30.25,1.2100000000000002,1.80849645361225,0.10162874731816961,15069.13374096,6.999218937453691,5.889348532803999,0.009084030411632398,9.783577809280899e-05,101.91528399609999,5.74990186976209,5.74990186976209,0.04085415180081,0.7942505228698756,0.1920199674126889
-1.0,0.7080733765233216,0.29192657538529,83.87865344384099,30.694949575385284,83.87865344384099,0.7080733765233216,0.7701511320645025,0.7080733765233216,1.16770630154116,0.7080733765233216,1.0,1.0,49.0,1.0,12.25,1.0,1.0,4.0,121.0,16.0,1.0,1.0,1.0,4.0,4.0,1.0,729.0,4.0,7.29033696389376e-26,4.0,1.0,1.0,6.0000002803040395,0.30199904757136004,81.0,25.0,1.0,1.90929717623824,0.0251314470115801,14510.537878573636,5.85996084510736,5.15358601683121,7.29033696389376e-26,9.80296029801e-05,100.0,5.30189814274201,5.30189814274201,0.0516763601029225,0.7080733765233216,0.2646024629346576
-0.9,0.6136010322636101,0.3863989921,84.947061188929,31.602498992100006,84.947061188929,0.6136010322636101,0.8108050339252368,0.5245918756551224,1.5455959684,0.49701682203364,0.81,0.48999999999999994,46.239999999999995,0.81,11.902500000000002,0.6561000000000001,0.6561000000000001,2.6244000000000005,116.85610000000001,19.4481,0.5314409999999999,0.5314409999999999,0.5314409999999999,2.1257639999999998,7.912969000000001,1.771561,594.823321,2.653641,0.006561,7.027800999999999,0.81,0.90000000369889,5.810000199393639,0.1575517974912025,82.80999999999999,20.25,0.81,1.9738476929816102,0.0007114537301481,13968.495530792099,4.803388897232251,4.455497748025,0.011100838121065226,9.822399628320399e-05,97.90388094032099,4.827795942845161,4.827795942845161,0.059273696751610004,0.6136010322636101,0.33912534961809004
-0.8,0.51459977420721,0.48540022582489,86.16747963073598,32.452470643849,86.16747963073598,0.51459977420721,0.8483533657210001,0.3566424055007025,1.94160090329956,0.3293438095818255,0.6400000000000001,0.16000000000000003,43.559999999999995,0.6400000000000001,11.559999999999999,0.4096,0.4096,1.6384,113.20960000000001,23.4256,0.262144,0.262144,0.262144,1.048576,11.999296,2.9859839999999997,481.89030400000007,1.7213440000000002,0.016384,10.291264000000002,0.6400000000000001,0.80000001609984,5.63999991731856,0.053803520988339605,84.63999999999999,16.0,0.6400000000000001,1.99957388515641,0.0059839646600881,13442.846496024102,3.8364195076839995,3.79608097129156,0.0497930439066025,9.841899880322502e-05,95.58691324473601,4.324076951922251,4.324076951922251,0.06244671136356,0.51459977420721,0.41177298638116006
-0.7,0.41501640634022885,0.5849835909008401,87.53066618730625,33.233403284964,87.53066618730625,0.41501640634022885,0.8824210695052899,0.2214887189257744,2.3399343636033603,0.20335804902766438,0.48999999999999994,0.010000000000000002,40.96000000000001,0.48999999999999994,11.2225,0.24009999999999998,0.24009999999999998,0.9603999999999999,110.04010000000001,27.9841,0.11764900000000002,0.11764900000000002,0.11764900000000002,0.47059600000000007,15.768841,4.826809,387.420489,1.0878489999999998,0.021608999999999996,13.520329,0.48999999999999994,0.6999999556,5.489999518395041,0.0035086804983014562,86.49000000000001,12.25,0.48999999999999994,1.9854498017880098,0.023783095908936097,12933.412017025601,2.96565871903744,3.1770249777252104,0.1272170128240036,9.8614572057169e-05,92.99371705562501,3.7865661172820104,3.7865661172820104,0.0606944469155049,0.41501640634022885,0.47944983250438566
-0.6,0.31882115280625006,0.6811788526273599,89.025961717449,33.934533687560254,89.025961717449,0.31882115280625006,0.91266782823225,0.12409714016757761,2.7247154105094396,0.11477559468312089,0.36,0.04000000000000001,38.440000000000005,0.36,10.889999999999999,0.1296,0.1296,0.5184,107.32959999999999,33.1776,0.046655999999999996,0.046655999999999996,0.046655999999999996,0.18662399999999998,18.939904000000002,7.529536000000001,308.915776,0.6658559999999999,0.020735999999999997,16.516096,0.36,0.60000004765089,5.36000009002276,0.013580732524959999,88.36000000000001,9.0,0.36,1.9320388404839999,0.041878540527700896,12439.982612008902,2.1972764364336896,2.6006974331568404,0.26094282426489696,9.881071716816399e-05,90.04444218062498,3.2104021058402497,3.2104021058402497,0.0542935529154529,0.31882115280625006,0.5398950354002501
-0.5,0.22984885799280247,0.7701511320645025,90.64134833062498,34.54597721982276,90.64134833062498,0.22984885799280247,0.93879123887376,0.061208719423681605,3.08060452825801,0.0574622121010729,0.25,0.25,36.0,0.25,10.5625,0.0625,0.0625,0.25,105.0625,39.0625,0.015625,0.015625,0.015625,0.0625,21.390625,11.390625,244.140625,0.390625,0.015625,19.140625,0.25,0.4999999841798329,5.250000698944001,0.08452138612438441,90.25,6.25,0.25,1.8414709834656102,0.05263607381578089,11962.3240692081,1.5368875785412897,2.0701204049556905,0.48045304086783996,9.900744521175224e-05,86.617512763609,2.590290675844,2.590290675844,0.0442545860327076,0.22984885799280247,0.5916629940854689
-0.4,0.15164663573998888,0.8483533657210001,92.363267157561,35.058963365721,92.363267157561,0.15164663573998888,0.96053054043556,0.025382292037604098,3.3934134628840003,0.0242634642106756,0.16000000000000003,0.6400000000000001,33.64,0.16000000000000003,10.240000000000002,0.0256,0.0256,0.1024,103.2256,45.697599999999994,0.004096,0.004096,0.004096,0.016384,23.116864,16.777216,191.10297599999998,0.21529600000000002,0.009216,21.307456,0.16000000000000003,0.3999999594802499,5.1599998259068895,0.21062135258240042,92.16,4.0,0.16000000000000003,1.7173559957284898,0.0526327747283556,11500.1902523236,0.98944639256464,1.58893714143025,0.8395887568613776,9.920478722559998e-05,82.5137873641,1.9218121634713599,1.9218121634713599,0.03216248409456039,0.15164663573998888,0.6340044597613609
-0.3,0.0873322004288484,0.91266782823225,94.1769320704,35.466034019299556,94.1769320704,0.0873322004288484,0.97766828819521,0.0080781537501025,3.650671312929,0.007859896974723599,0.09,1.2100000000000002,31.359999999999996,0.09,9.9225,0.0081,0.0081,0.0324,101.8081,53.1441,0.0007289999999999999,0.0007289999999999999,0.0007289999999999999,0.0029159999999999998,24.196560999999996,24.137569000000003,148.035889,0.10692900000000001,0.003969,22.972849,0.09,0.30000004655075996,5.089999844167839,0.38087116018576,94.08999999999999,2.25,0.09,1.5646422337635602,0.042238556718444106,11053.2988360089,0.55914516715201,1.16136874929124,1.4495505031398401,9.9402674667921e-05,77.370090984729,1.2069489857112903,1.2069489857112903,0.019926320638784398,0.0873322004288484,0.6666853957148026
-0.2,0.0394695026826489,0.96053054043556,96.06608937156099,35.761201324489,96.06608937156099,0.0394695026826489,0.99003335801764,0.001599146833763556,3.84212216174224,0.001578779948370496,0.04000000000000001,1.9599999999999997,29.160000000000004,0.04000000000000001,9.610000000000001,0.0016,0.0016,0.0064,100.80159999999998,61.465599999999995,6.4e-05,6.4e-05,6.4e-05,0.000256,24.760576,34.012223999999996,113.379904,0.043264,0.001024,24.127744,0.04000000000000001,0.20000000402496,5.0399998560313595,0.5804324118793225,96.04000000000002,1.0,0.04000000000000001,1.3894183219488099,0.025175959456035596,10621.3512328036,0.2493351026773156,0.7921592751088901,2.590290675844,9.960119840160001e-05,70.40153067584399,0.48045304086783996,0.48045304086783996,0.0094779142469764,0.0394695026826489,0.6897874892474916
-0.1,0.009966710550895395,0.99003335801764,98.01329672772223,35.940072960015996,98.01329672772223,0.009966710550895395,0.997502101825073,9.999666002788899e-05,3.96013343207056,9.9667097522281e-05,0.010000000000000002,2.8899999999999997,27.040000000000003,0.010000000000000002,9.302499999999998,0.0001,0.0001,0.0004,100.20009999999999,70.7281,1e-06,1e-06,1e-06,4e-06,24.970008999999997,47.045881,85.76612099999998,0.010201000000000002,8.099999999999999e-05,24.790441,0.010000000000000002,0.09999999619461762,5.010000319809,0.79245586196001,98.01,0.25,0.010000000000000002,1.1986691514062497,0.008070042630229056,10204.030225,0.06245835693888999,0.48650917950441,5.30189814274201,9.980029980010001e-05,59.25019768222501,7.9973577616e-24,7.9973577616e-24,0.0024668438679982243,0.009966710550895395,0.7035203506254399
2.842171e-13,8.077935993241001e-26,1.0,100.0,36.0,100.0,8.077935993241001e-26,1.0,6.52530451733345e-51,4.0,6.52530451733345e-51,8.077935993241001e-26,4.0,25.0,8.077935993241001e-26,9.0,6.52530451733345e-51,6.52530451733345e-51,2.6101216776864093e-50,100.0,81.0,5.2710989534787606e-76,5.2710989534787606e-76,5.2710989534787606e-76,2.1084395813915042e-75,25.0,64.0,64.0,8.077935993241001e-26,6.52530451733345e-51,25.0,8.077935993241001e-26,2.842171049984256e-13,5.000000100624,1.0,100.0,2.01948399831025e-24,8.077935993241001e-26,1.0,8.077935993241001e-26,9801.0,5.048709853667076e-25,0.25,834.576516565444,0.0001,356.795756565444,706.8394299483041,706.8394299483041,2.0194839983102503e-26,8.077935993241001e-26,0.7080733765233216
0.1,0.009966710550895395,0.99003335801764,102.00663672772227,35.940072960015996,102.00663672772227,0.009966710550895395,0.997502101825073,9.999666002788899e-05,3.96013343207056,9.9667097522281e-05,0.010000000000000002,5.289999999999999,23.04,0.010000000000000002,8.7025,0.0001,0.0001,0.0004,100.20009999999999,92.3521,1e-06,1e-06,1e-06,4e-06,25.030009,85.76612099999998,47.045881,0.010201000000000002,0.00012099999999999999,24.810361,0.010000000000000002,0.09999999619461762,5.010000319809,1.1878096417422401,98.01,0.25,0.010000000000000002,0.8013306716555625,0.0120633801488964,9411.910225,0.06245835693888999,0.0885074816542849,5.30189814274201,0.00010020030020009999,59.25019768222501,8.15891698737124e-24,8.15891698737124e-24,0.0024668438679982243,0.009966710550895395,0.7035203506254399
0.2,0.0394695026826489,0.96053054043556,104.01284937156102,35.761201324489,104.01284937156102,0.0394695026826489,0.99003335801764,0.001599146833763556,3.84212216174224,0.001578779948370496,0.04000000000000001,6.760000000000001,21.159999999999997,0.04000000000000001,8.41,0.0016,0.0016,0.0064,100.80159999999998,104.8576,6.4e-05,6.4e-05,6.4e-05,0.000256,25.240576,113.379904,34.012223999999996,0.043264,0.002304,24.285184,0.04000000000000001,0.20000000402496,5.0399998560313595,1.3437441763200397,96.04000000000002,1.0,0.04000000000000001,0.61058158416784,0.0569630538560356,9036.3921928036,0.2493351026773156,0.008105992407891225,2.590290675844,0.00010040120160159999,70.40153067584399,0.48045304086783996,0.48045304086783996,0.0094779142469764,0.0394695026826489,0.6897874892474916
0.3,0.0873322004288484,0.91266782823225,105.99773207039999,35.466034019299556,105.99773207039999,0.0873322004288484,0.97766828819521,0.0080781537501025,3.650671312929,0.007859896974723599,0.09,8.41,19.360000000000003,0.09,8.1225,0.0081,0.0081,0.0324,101.8081,118.59210000000002,0.0007289999999999999,0.0007289999999999999,0.0007289999999999999,0.0029159999999999998,25.816561000000004,148.035889,24.137569000000003,0.10692900000000001,0.013689000000000002,23.493409000000003,0.09,0.30000004655075996,5.089999844167839,1.4597182433440001,94.08999999999999,2.25,0.09,0.43535751015671287,0.14862584002884843,8674.0667560089,0.55914516715201,0.014965057058062501,1.4495505031398401,0.0001006027054081,77.370090984729,1.2069489857112903,1.2069489857112903,0.019926320638784398,0.0873322004288484,0.6666853957148026
0.4,0.15164663573998888,0.8483533657210001,107.940027157561,35.058963365721,107.940027157561,0.15164663573998888,0.96053054043556,0.025382292037604098,3.3934134628840003,0.0242634642106756,0.16000000000000003,10.240000000000002,17.64,0.16000000000000003,7.839999999999999,0.0256,0.0256,0.1024,103.2256,133.6336,0.004096,0.004096,0.004096,0.016384,26.956864000000003,191.10297599999998,16.777216,0.21529600000000002,0.050176000000000005,22.505536,0.16000000000000003,0.3999999594802499,5.1599998259068895,1.5320787813208898,92.16,4.0,0.16000000000000003,0.28264396046329004,0.3018605013399889,8324.5441723236,0.98944639256464,0.11523954143024999,0.8395887568613776,0.00010080481282559999,82.5137873641,1.9218121634713599,1.9218121634713599,0.03216248409456039,0.15164663573998888,0.6340044597613609
0.5,0.22984885799280247,0.7701511320645025,109.81834833062501,34.54597721982276,109.81834833062501,0.22984885799280247,0.93879123887376,0.061208719423681605,3.08060452825801,0.0574622121010729,0.25,12.25,16.0,0.25,7.5625,0.0625,0.0625,0.25,105.0625,150.0625,0.015625,0.015625,0.015625,0.0625,28.890625,244.140625,11.390625,0.390625,0.140625,21.390625,0.25,0.4999999841798329,5.250000698944001,1.56144192918289,90.25,6.25,0.25,0.1585290205384209,0.5320616329928025,7987.4276692081,1.5368875785412897,0.31495520495569,0.48045304086783996,0.000101007545163001,86.617512763609,2.590290675844,2.590290675844,0.0442545860327076,0.22984885799280247,0.5916629940854689
0.6,0.31882115280625006,0.6811788526273599,111.611681717449,33.934533687560254,111.611681717449,0.31882115280625006,0.91266782823225,0.12409714016757761,2.7247154105094396,0.11477559468312089,0.36,14.44,14.44,0.36,7.290000000000001,0.1296,0.1296,0.5184,107.32959999999999,167.96160000000003,0.046655999999999996,0.046655999999999996,0.046655999999999996,0.18662399999999998,31.899903999999996,308.915776,7.529536000000001,0.6658559999999999,0.33177599999999996,20.214016000000004,0.36,0.60000004765089,5.36000009002276,1.5520709606979601,88.36000000000001,9.0,0.36,0.0679609080291969,0.8549636418491535,7662.318452008901,2.1972764364336896,0.6198919931568401,0.26094282426489696,0.00010121089363140623,90.04444218062498,3.2104021058402497,3.2104021058402497,0.0542935529154529,0.31882115280625006,0.5398950354002501
0.7,0.41501640634022885,0.5849835909008401,113.29936618730625,33.233403284964,113.29936618730625,0.41501640634022885,0.8824210695052899,0.2214887189257744,2.3399343636033603,0.20335804902766438,0.48999999999999994,16.81,12.96,0.48999999999999994,7.0225,0.24009999999999998,0.24009999999999998,0.9603999999999999,110.04010000000001,187.4161,0.11764900000000002,0.11764900000000002,0.11764900000000002,0.47059600000000007,36.348841,387.420489,4.826809,1.0878489999999998,0.693889,19.035769000000005,0.48999999999999994,0.6999999556,5.489999518395041,1.5109358359216898,86.49000000000001,12.25,0.48999999999999994,0.014550270000249999,1.28644979099329,7348.8030570256005,2.96565871903744,1.035467021241,0.1272170128240036,0.00010141482926304899,92.99371705562501,3.7865661172820104,3.7865661172820104,0.0606944469155049,0.41501640634022885,0.47944983250438566
0.8,0.51459977420721,0.48540022582489,114.861719630736,32.452470643849,114.861719630736,0.51459977420721,0.8483533657210001,0.3566424055007025,1.94160090329956,0.3293438095818255,0.6400000000000001,19.360000000000003,11.559999999999999,0.6400000000000001,6.760000000000001,0.4096,0.4096,1.6384,113.20960000000001,208.5136,0.262144,0.262144,0.262144,1.048576,42.71929599999999,481.89030400000007,2.9859839999999997,1.7213440000000002,1.3271039999999998,17.909824,0.6400000000000001,0.80000001609984,5.63999991731856,1.4466227171896897,84.63999999999999,16.0,0.6400000000000001,0.00042639693568316105,1.8424155822072101,7046.4759360241005,3.8364195076839995,1.5666192112915598,0.0497930439066025,0.00010161940361602498,95.58691324473601,4.324076951922251,4.324076951922251,0.06244671136356,0.51459977420721,0.41177298638116006
0.9,0.6136010322636101,0.3863989921,116.280141188929,31.602498992100006,116.280141188929,0.6136010322636101,0.8108050339252368,0.5245918756551224,1.5455959684,0.49701682203364,0.81,22.090000000000003,10.240000000000002,0.81,6.5024999999999995,0.6561000000000001,0.6561000000000001,2.6244000000000005,116.85610000000001,231.34410000000003,0.5314409999999999,0.5314409999999999,0.5314409999999999,2.1257639999999998,51.652969000000006,594.823321,1.771561,2.653641,2.368521,16.883881,0.81,0.90000000369889,5.810000199393639,1.36825868113081,82.80999999999999,20.25,0.81,0.0261523686829636,2.53869061026361,6754.9314507921,4.803388897232251,2.217701748025,0.011100838121065226,0.00010182460790912399,97.90388094032099,4.827795942845161,4.827795942845161,0.059273696751610004,0.6136010322636101,0.33912534961809004
1.0,0.7080733765233216,0.29192657538529,117.537493443841,30.694949575385284,117.537493443841,0.7080733765233216,0.7701511320645025,0.7080733765233216,1.16770630154116,0.7080733765233216,1.0,25.0,9.0,1.0,6.25,1.0,1.0,4.0,121.0,256.0,1.0,1.0,1.0,4.0,64.0,729.0,1.0,4.0,4.0,16.0,1.0,1.0,6.0000002803040395,1.2845901196857599,81.0,25.0,1.0,0.09070257381294242,3.3910154438410003,6473.7623585736355,5.85996084510736,2.9923772168312097,8.90592413412025e-26,0.00010203040302010001,100.0,5.30189814274201,5.30189814274201,0.0516763601029225,0.7080733765233216,0.2646024629346576
1.1,0.7942505228698756,0.20574944007905438,118.61841169926402,29.741709331216,118.61841169926402,0.7942505228698756,0.72679802310025,0.875377299456,0.822997742172373,0.96104318364961,1.2100000000000002,28.09,7.839999999999999,1.2100000000000002,6.002500000000001,1.4641,1.4641,5.8564,125.66410000000002,282.57609999999994,1.771561,1.771561,1.771561,7.086244,80.874049,887.503681,0.5314409999999999,5.9097610000000005,6.456681,15.295921,1.2100000000000002,1.09999989895744,6.2100002049638405,1.2033142210662402,79.21000000000001,30.25,1.2100000000000002,0.1915036061265625,4.41507211757329,6202.57054096,6.999218937453691,3.8935261328039994,0.009084030411632398,0.000102236850778176,101.91528399609999,5.74990186976209,5.74990186976209,0.04085415180081,0.7942505228698756,0.1920199674126889
1.2,0.8686968839288101,0.1313031534793729,119.509476697521,28.754879030277763,119.509476697521,0.8686968839288101,0.6811788526273599,0.9829896796138896,0.5252125994231809,1.2509236918089999,1.44,31.359999999999996,6.760000000000001,1.44,5.76,2.0736,2.0736,8.2944,130.87359999999998,311.1696,2.9859839999999997,2.9859839999999997,2.9859839999999997,11.943935999999999,103.71385599999998,1073.741824,0.262144,8.573184,10.036224,14.807103999999999,1.44,1.2000001862030398,6.439999451397161,1.1306966343008398,77.44000000000001,36.0,1.44,0.32453684053782245,5.626569017521,5940.963204590737,8.21406777438025,4.923166630041001,0.0332411512408336,0.00010244389180284901,103.67968131168398,6.174761307704889,6.174761307704889,0.028515658409640002,0.8686968839288101,0.12565598532481442
1.3,0.9284444047872401,0.07155561870139242,120.19960401936402,27.746545715000998,120.19960401936402,0.9284444047872401,0.63374941662244,0.9858576581833226,0.28622247480556967,1.56907089377536,1.6900000000000002,34.81,5.76,1.6900000000000002,5.522500000000001,2.8560999999999996,2.8560999999999996,11.424399999999999,136.65609999999998,341.88009999999997,4.826809,4.826809,4.826809,19.307236,134.35128099999997,1291.4679689999998,0.11764900000000002,12.229009,15.108769,14.569489,1.6900000000000002,1.30000017080025,6.69000035551225,1.07146057895044,75.68999999999998,42.25,1.6900000000000002,0.48449861872242245,7.041371651498889,5688.55350625,9.497361804841,6.082392515250489,0.06883501017263291,0.00010265158805094399,105.316114868496,6.578964911570489,6.578964911570489,0.016608853260115602,0.9284444047872401,0.06986508883200249
